Comment,Language_Index,Language
ji.e.ai.el. e egyptani be chhutak gas companyo name fayum gas company (epa.ji.sii.) ane nesnal gas company (netges)maa pan ikvity bhagidar che.,1,guj
taj mul bharat che ane e rite tena upayog sugandh dutathi laine aushadh doot tarike vistre che.,1,guj
shukravarani prarthanaao pachhi sharu thayelam pradarshnoma purav ane uttar khartumma virodhio jodaya.,1,guj
"tajetarna fiver dar vadhara ane agalna mota dar vadhara vishenu agrim margdarshan; bhinsabhari nanakiya paristhite, atyant asthirata ane sahasana anagamanu kaaran banyu che.",1,guj
to to men te gumaavyu.,1,guj
"dha government muzium bhustarshastra, pranishastra, manavashastra ane vanaspatishastrani vividh jatonu pradarshan kare che.",1,guj
"vimanani kokepite e khas jagya che jyaan niyantran, dekharekh, pratyayan, nauchalan, hawaman ane athdaman virodhi sadhano sahit uddyanna sadhano hoya che.",1,guj
hun mahalma photoshutani manjuuri mate phone kari rahyo chhu.,1,guj
"ajanta gufaao, aurangabadma sauthi joona aitihasik sthalomani ek che, je tena gupha chitro ane bauddha shilpo mate janiti che.",1,guj
"atyadhunik sagavado sathe, epa.ti.ai.ai. ek navodith film nirmataone prerana aapava kalatmak abhivyaktini ek navinyapurna bhasha sathe ek sarjanatmak vatavaran pooru pade che.",1,guj
tajetarna varsaade vaparashi rasto dhoi nakhyo atle mare pagpala aavavu padyu.,1,guj
tame kimmatani pan kharai kari shako?,1,guj
"mara vishe koi abhipray n bandhish, pan aa maari sauthi paheli rastaa parano pravas che.",1,guj
christmas ailand travel ekschenj marfate arakshan karine garuda indonesia jakartathi ke jakarta sudhinan athvadik open-charter uddyano chalaave che.,1,guj
tamam tayaar padika ane dabbaana khoracma ghanan mota pramanma sodium hoya che karne ke e mitthu jalvanikarta tarike vaparayu hoya che.,1,guj
e janine anand thayo ke te sara thai rahya che.,1,guj
aa shishyavritti matra purvasnatak vidhyarthio mate ja che?,1,guj
pravasio satheno sanvad sthanik vistaroma pravasan udyog sathe sanlgn karmacharisma atithyapurna vartan viksavavaama madad kare che.,1,guj
hun aa badhu ek divas rubaruma jova magu chhu.,1,guj
"aa saarwar padhdhati ke je ""radieshan synovactomi"" athva ""readiosynoviorthesis"" tarike janiti che, te asargrast sandhana synovial polashma readiolabel wala kano athva readiolabel wala coloida prasashnane niyukt kare che.",1,guj
bija kissaoma helicopterno upayog matra jasoosi ane hathiyar roope vaparayelam rocket dwara chhodata torpido mate thayo hato.,1,guj
je rite ol india institut of medical sayns kesama tharavayu hatu ane gangadharna kesama punravartit thayu hatu te mujab magistrate samaksh fariyaad dakhal karine uparokt nirdharit upay upalbdh che.,1,guj
"jo ke bi.es.en.el. paase karaka nagarik javabadari ladvani koi vaidhanik, niyamkarta athva police sattao nathi.",1,guj
"anaya mahattvana paak chokha, kapass, sherdi, bajri, ragi, juvar, makai, jav ane falo che.",1,guj
hun prajasattak dinani ek jhalkanu ja chitra dori rahi chhu.,1,guj
europe vasahatioe ek sthapaty sarjyu je temani jit ane rajya ke dharm pratyena kaaryna samarpannu prateek hatu.,1,guj
"jarur, hun tamane whotsap par teno sampark mokeli aapish.",1,guj
"oh, shun rasi mukavavi farjiyat che?",1,guj
te sweekarayu che ke tyarabad 11.04.2019na roj rajya vidhansabhani chuntnio thai hati ane shri. vaaya. jaganmohan reddy mukhyamantri banya hatan ane 30.05.2019na roj shapath lidhan hatan.,1,guj
tamaru kevu chaali rahyu che?,1,guj
"saru, tamari texi 15 minitoma tamara sthale pahonchi jaaya tevi apeksha che.",1,guj
"tokyo olampic chakra daramiyaan, hun manovaigyani paase jaish, pan men tene kyarey agrata banavi nathi ane mara shariranu dhyaan rakhyu nathi.",1,guj
te bhartiya tako jevi dekhaya che.,1,guj
"kul andajpatrana matra 3% kul maline apurta che ane moti sankhyani sansthao sathe, temane malti sevaoni matra nabali gunavattani khatari aape che.",1,guj
keelapathikaram ane manimekalai tamilma jova maltan be mahakaavyo che.,1,guj
"26 apriley, ek french nagarik be minute lamba videoma atmahatya mate ekantavasi kaamadaroni tran bhashama madad maangtaan dekhaya che.",1,guj
aa yojana laghumati babatona mantralaya dwara sharu karvama aavi che.,1,guj
"hey, men tamane rojindi jagya joya nahi.",1,guj
jameen paravartanani mahiti prayogshalama athva kshetra ane hava/avkashmathi prapth kari shakay che.,1,guj
hun spasht nathi ke kai levi.,1,guj
"aapanne aapani lagnio, vichaaro, anubhavo ane manma aavatu anaya kani pan lakhine raju karvaani padhdhati male che.",1,guj
have mane samajayu.,1,guj
e to ghana badha nirdesh che.,1,guj
"bangladeshi gamdaoma mati, paral, lacdu, ane bans jevi kudarti samagrimathi banelam kaachan chhaprawalan makano hoya che.",1,guj
"nesnal rural health mishan (en.ar.ech.em.) jeva upakrmo dwara samagr bharata biomedical savalto sahitna ayurvedic kendro, e biomedicin ane ayurveda vachche matra bhautik sameeptha sudhi maryadit che ane dawaakhaana sevaona star sudhi kriyashil aikyani shakyatathi ghani dur che.",1,guj
"hun lamba samaythi thoda pas melvavaano prayatn kari rahyo chhu, pan haji melvi shakyo nathi.",1,guj
tame pan kyaarek amari sathe aavvaanu pasand karso?,1,guj
"bik ane ekt-sasternma 10me february sudhi aapatakalin hukmannamu laagu raheshe, je policene koipan kaaran vina rokine tapas karvaani paravaangi aapshe.",1,guj
kharif dangarna utpadanma ghatado thavani shakyatane karne anajna bhavanu dabaan ghauthi chokha sudhi vistari rahyu che.,1,guj
aa mahiti mane kharekhar madadarup thai che.,1,guj
"aa varnano sarjanatmak kalpanik vata roope kaarya kare che, e siddhanto kevi rite astitvama avyan ane sha mate te buddha upadesh janavavaa khas adhikrut che, te samajave che.",1,guj
"antarrashtriya vyapaar kendra dwara vividh karyakramonu aayojan karvama aavi rahyu che, je laghu udyogo ane udyogsahasiconi aavashyakataone rekhankit kare che ane teo dijital vyaparani jem vikse tem tene samarthan aape che : em.i.en.e. pradeshma yuvano mateni tako, es.dee.ji. mate laghu vyavasayo - tasveer pradarshan, yuva udyog sahasico ramato ane mahilao matenu rokan.",1,guj
mane teo son parima gamtaan hatan.,1,guj
teni upar koparu bhabharavelu che?,1,guj
yogya dastavejo sathe tame matdata olakh patr online nodhani karavine ke seva kendra par jaine melvi shako chho.,1,guj
are haaa! te khub ja aarogyaprad vaangi che.,1,guj
"jarur, pagharo.",1,guj
nara aabaa tarike olkhata kiwi falmathi banto safed wine arunachal pradeshmathi aave che ane te lower subansiri jillana hong gaamma lambu-subu food and beverejis dwara banavay che.,1,guj
"baas, tyano anand man.",1,guj
purti sankhyama kalaud-free optical satellite datasetni aprapyata yomasani ritu daramiyaan krushini aplikeshan mate durvarti optical sensing datana upayogma ek mukhya avarodh che.,1,guj
"jem jem teo pasaar thatan jaaya che, tem teo rashtrapatine anjali aaptan jaaya che.",1,guj
sanmelanno artical 8 divyaangtano samano karva sanman ane garimane protsahan aapava mate jagriti kelvay te mate pakshoni pratibadhta par bhaar muke che.,1,guj
"haaa, pan tamare aagami racelarmenia jova mate anaya jeevant prasang sudhi rahe jovani jarur nathi.",1,guj
shun tame mane ema madad kari shako?,1,guj
e vistarma drushya kalanu ek mahatvanu kendra dha art institut of dhaka rahyu che.,1,guj
bengal chemicals and pharmaceuticalsni sthapana kalakatta universitina camestrina ek adhyapak pe. sii. roye kari hati.,1,guj
1906maa reginald facnden dwara lamba antarna pratham dhwani prasaranma ellekandersan alternetter dwara prasarit karta antenane paanithi thanda thata carbon microphone marfate ek sidhu tarang moklvama aavyu hatu.,1,guj
"maari ek mitra pan e ja karvanu vichaari rahi che, atle men tene kahyu ke hun taari paasethi te vishe thodi mahiti melvi laish.",1,guj
"vah, hun jaanu chhu ke bharata ghanan badhan sangrahalayao che.",1,guj
mare kahevu ja joie ke e kharekhar ek saari pahel che.,1,guj
"te je pan hoya, tema tamari tasaveer achuk hovi joie.",1,guj
"namaste, sufi.",1,guj
petroleum pedashoni vyavahaaru ane tacau paddhati dwara kimmat nakki karvaani salaah aapava mate sarkaar nishnatoni ek tukrini niyunkti karshe.,1,guj
"tamaaro aabhar yara, men maari garlfrande vachan aapyu hatu.",1,guj
mane laagyu ke tamane pan ek malshe.,1,guj
ane tena par gramni bengahnu lokanritya pradarshit karta nrityakaro pan tena par hata.,1,guj
e filmane pan ghanan paritoshico malyan che.,1,guj
ane shun haji 41 varshiya zlethan ibrahimovik paase ek motu lakshya che?,1,guj
tame sports filmothi parichit chho?,1,guj
film rasaswaadana abhyasakramani shiyalu aavritti 23me november 2020 na roj sharu thai hati.,1,guj
14 mena roj aashare ek hajaar pradarshnakarioe pittsburg citi-counti buildingi aasapaas rali kadhi ane lagbhag 150 lokoe bathlehemma bans of aver bodyse karyakram mate reli kadhi.,1,guj
"naregae 2008-09 daramiyaan 4.47 karodathi vadhu kutumbo rozgarani tako puree padi hati, jeni saame 2007-08na 3.39 crod kutumbo aavari levayan hatan.",1,guj
kapasna vavetarma paani ane jantunashkona vadhu vaparashthi takaupanani chinta peda thai ane kudarti resaona vikalponu bazar sarjayu.,1,guj
banne ochhama ochha tris divas mate rahevas karyo hoya te sthalethi ja te nondhavi shakay che.,1,guj
pan mane aa ange kashi ja khabar nathi.,1,guj
"maf karso, ahin gluten vinanu bhojan malshe?",1,guj
banne paksha prasanshkona manita che ane randi orten virudh reigsni to prasanshko rahe jotaan ja have.,1,guj
"bhale, bharat sauthi prachin sahitya kayu che?",1,guj
en.es.pe. hethal mulyakan karyakramanu onland besainsne aavari leva mate aayojan karvama aavyu hatu.,1,guj
mane laage che ke bolivud aapanne bagaade che.,1,guj
hariyala vistaroni jalwani dwara ane imaratna alag padarthona upayog dwara jameen upayognu aayojan shaheri garamini asrone ghatadi shake.,1,guj
mane pan mara potana mate thoda samayani jarur che.,1,guj
chokkas!,1,guj
"vidhyarthi mitro, chaalo aapne jaie.",1,guj
"milan mirni chavnima sipioni sankhya angrej sainiko kartaan char jem ekthi vadhu hova chhataan, angrej adhikario paase meratthi samachar aavya tyaan sudhi temana vishe koi shanka n hati ane jayare saache ja samachar aavya tyaare temane sunishchit karvu mushkel laagyu ke teo meratna sipio sathe khaangi rite samparkma hatan ke nahi.",1,guj
2019 pramane 77.4% purusho ane 71.9% streeo sathe bangladeshno saksharata dar 74.7% che.,1,guj
"11 march, 2015na roj sii.bi.ai.na ek khas nyaayadhishe 1860na bhartiya dandasanhitani kalmo 120 bi ane 409 tatha 1988na bhrashtachar nivaran kaayadaani kalmo 13(1)(sii), 13(1)(dee)(3) hethalna gunha anvaye dow. manmohan singh ane paanch anaya aaropio mesars hindalko, subendhu amitabh, dee. bhattacharya, kumar mangalam birla ane pe. sii. paarekh sameni babat dhyane lidhi.",1,guj
"freedhem hardina math anusaar, krishna-paramparaone uttarni prathao tarike ganavavaanu chalan hova chhataan prarambhik ‘‘dakshin krishnavad’’no puraavo che.",1,guj
asanasolma garam ane suka unala tatha halwa shiyala hoya che.,1,guj
new indian cinema jeva vadhu aadhunik drashticon dekhaya che je parampragat bolivodna saundaryashastrane todi nakhvanu lakshya raakhe che.,1,guj
"medani hoki ek jooth ramat che ke jema kheladionu ek jooth valeli lacdiono upayog karine dadane fatakarine, pasaar karine, dhakeline athva jhataka marie pratispardhi juuthana golma nakhvana prayatno kare che.",1,guj
"pruthvini sapati parathi 60 mile (100 kilometer) upar, havanu rasayanic bandharan unchai upar atyant avalambit banii jaaya che ane vatavaran halwa vayuo (atomic oxijan, hilliam ane hydrogen)thi samrudh banii jaaya che.",1,guj
tyaare to tame khub sahasik hasho?,1,guj
jooth ramathano arth che sahiyara hetu taraf sathe maline kaam karta kheladioni ayojit sharirik pravritti.,1,guj
"am chhataan, te ek soshyanth che je manavjatane burithi bachaavavaa eshwarna sandesha sathe aavyo che.",1,guj
"mane kaho, hun tamane kevi rite madadarup thai shaku?",1,guj
"madam, men sambhalyu che ke jo tame ek chokkas jagya nodhani karavi hoya, to tame matra te ja jagya matdan kari shako?",1,guj
aapne chhelle vata kari tene pan samay thayo.,1,guj
"tethi karkasar, kaaryakshamata ane asarkarakta laavavaa, banne gruhna mukhya adhikario - bharatna uparashtrapati ane rajyasabhana adhyaksha tatha loksabhana spikar banne chenlana ekeekaran mate sahamat thayan che.",1,guj
spanish pravasna kharekhar upayogi thashe.,1,guj
"saru, maari paase ek che.",1,guj
tamare tene tena navarashna samayma vartana pustako vanchava mate protsaahit karvo joie.,1,guj
"bharat aayat vruddhi, mandi hova chhataan, nikaas vruddhithi aagal hati.",1,guj
"vikasana prarambhik tabakkama chara pakma protein unchu praman hoya che ane te samanya rite saraltathi pachi jaaya tevu hoya che, parantu temani upaj (biomasni kul matra) ochhi hoya che.",1,guj
"any kaaryakari ophis ane vigyan tatha program ophis uparant agencies anek vibhaago ‘niti, aarogya mutsaddigiri ane pratyayan’, ‘wahivat ane sanchalan’, ‘dekharekh ane rog buddhimatta’, ‘prayogshala paddhati ane networks’, ‘katokti mateni tayari ane pratibhav’ tatha ‘jaher aarogya ane sanshodhan’ sathe vyavahaar karva mate dharave che.",1,guj
"namaste dimpi, tame kem chho?",1,guj
"professor asitkumar bandopadhaye 1994 ane 1995maa potana watan shaher haavrana sampurna itihasanu sampadan karvama payaroop bhumika bhajvi, jene haavara shahrer ithibrito (pratham ane dwitiya bhag) shirshak apayu.",1,guj
varshe lagbhag 4.40 crod metric ton mal deshni mukhya nadeeo ane jalmargo dwara vahan thai che.,1,guj
tamari saame kai vaangi che?,1,guj
parantu maansik rite asthir vyaktine matadanmathi mukti mali jashe.,1,guj
"am chhataan, jayare bajarsthano tamane vechan vruddhini manjuuri aape che, teo tamane tacau vyapaar ane tamari potani vyaparksham brand sarjava saksham karta nathi.",1,guj
"bharat samarthan afghanistanna loko ane sarkarani aavashyakatao ane agratao dwara disha paame che; afghan sarkarani bhagidarima caryo haath dharay che, ane samagr afghanistanma bahola vistarma prakalpo prasari rahya che.",1,guj
"jordan pili film as, aedi,maa 1986maa ek naani chokri shamanna vijan quest aakarshanma chaali jaaya che, ana praveshdvar par ek deshi american purush che, jene mathe shirovastra paheryu che ane teno jamno haath sambhavit shodhakarta taraf takayelo che.",1,guj
"saachu, pan coney padi che?",1,guj
shant sarovaroma shikaraoma vaheta rahevu ane lakdani housebotma rahevu e srinagarna anany anubhavo che.,1,guj
"oh, emne ema rokan karyu che?",1,guj
"tethi, awa vyajani rakam vitimudat ane tethi vyajani kapatani taarikhna sandarbhe en.pe.e. banati nathi.",1,guj
"ane jo, jem teo agekuch kare che, tem teo pan badlama ubha thaine temano utsah vaghari rahya che.",1,guj
dyabetic menyumathi tame shun leva ichrsho?,1,guj
parantu hun tena prenamo vishe vadhu chintit chhu.,1,guj
shun aap mane sahaya kari shako?,1,guj
"atle jo tame anaya deshnu nagarikatva dharavata ho, to tame bharat nagarikta gumavi beso chho ane tamaaro matdan karavaano adhikar pan.",1,guj
ek vakhat talim aapya pachhi aavu models samanarthi shabdo shodhi shake che athva aanshik vakya mate vadharana shabdo suchavi shake che.,1,guj
"hun noodlesni shokhin chhu, aathi eshan bharat vangio chakhvani yadima thukapa pahele number che.",1,guj
"aene lidhe 1,482 shaheri ane 58 bahurajya sahakari banks ar.bi.ai.na nirikshan hethal aavi.",1,guj
"ai.ar. vadhu sadsath petavibhagoma vibhajit che, darek vibhagiya vadamthak sathe.",1,guj
parantu aa saptahante hun jai rahyo chhu.,1,guj
tu indhan bharavi le tyaan sudhima mane baharani ketlic tasaveero clik kari leva de.,1,guj
tamaru nam shun che?,1,guj
amritsaranu suvarn mandir ane hazur sahib udaharno che.,1,guj
"haaa, lagbhag paanch varsh pahelam mara ek mitra web dizining diploma karyo hato.",1,guj
"kaaryavahino hetu matra e khatari karavaano che ke koi vyaktinu mrityu shankaspad sanjogoma thayu che ke akudarati mrityu thayu che ane jo em hoya to, mrityunu dekhitu kaaran shun che.",1,guj
munnar garh junglo ane chaana vadaothi aavritt che.,1,guj
vyavasayik shekela khoracma ane motabhaagna bhojalayo ane fast-foodni shrunkhlaoma rasoi mate vaparata vanaspati telma hydrogen umervana priname trans charabi peda thai che.,1,guj
mane vishwas nathi thato ke aapne aakhre jai rahyan chhie.,1,guj
"2015maa, bharat udyogo dwara videshi hundiyamanani aavak 16.94 bilian dollar hati.",1,guj
teni vigto online shodhi shakay che.,1,guj
jo tu icche to hun tane aama madad kari shaku.,1,guj
aa litti mane edlini yaaad apavi rahi che.,1,guj
tame maherbani karine tamaru ane ekabijanu dhyaan rakhasho.,1,guj
tema majaa padhvani che.,1,guj
mardhadni filmone prakhyat karva mate je film nirmatao mota pramanma javaabadar hatan te wadiya muviton je.bi.ech. wadiya ane tena bhaai homi wadiya hatan.,1,guj
2 ticketni vyavastha thai shake che.,1,guj
"jayare arjun yuddh karavaano inkar karyo, tyaare krishna tena pratye koi dheeraj n rahi.",1,guj
uchhvasma bahar nikalela kano apurta havaujaswali bandhiar jagyaoe ekatha thai shake che.,1,guj
"bhartiya cinemani shatabdi ek simachihnaroop che, jene avagani shakay em nathi; tethi aa ank mate amari vishayani pasandgi khub anivary hati.",1,guj
namaste bahen!,1,guj
"unalo aatyantik rite garam hoya che; nichanavala vistaroma me mahinanu wapamana 50° celsius (122° pheranhite)thi pan vadhi shake che, je senkado bharatiyone maari shake tevaan fiver garamina mojan sarje che.",1,guj
"samagr bharat, pakistan, ane yu.es.e.maa temana hajaaro anuyayio hata, ane bharatbharma temana ghanabadha khalifo pan hata.",1,guj
e 2013ni dodavir milkha singh angeni film hati.,1,guj
arajadare temana maanya passportna pahela panani athva jeevancharitra panani scan kareli rangin nakal jama karavavaani jarur rahe che.,1,guj
